datetime,Price,kWh,Temperature,Bill
2019-08-14,3.51,0.172,13.9,0.6
2019-08-14,3.68,0.343,14.0,1.3
2019-08-14,4.34,1.835,13.6,8.0
2019-08-14,7.6,0.228,13.8,1.7
2019-08-14,8.85,0.125,13.3,1.1
2019-08-14,8.91,0.124,13.6,1.1
2019-08-14,8.7,0.122,13.9,1.1
2019-08-14,8.61,0.123,15.2,1.1
2019-08-14,8.67,0.123,15.9,1.1
2019-08-14,8.68,0.125,16.0,1.1
2019-08-14,8.53,0.125,15.7,1.1
2019-08-14,8.48,0.964,15.6,8.2
2019-08-14,8.23,0.72,15.9,5.9
2019-08-14,8.36,0.247,16.1,2.1
2019-08-14,8.41,0.176,17.2,1.5
2019-08-14,8.65,0.172,18.0,1.5
2019-08-14,8.84,0.208,16.9,1.8
2019-08-14,8.22,0.21,16.9,1.7
2019-08-14,6.38,0.632,16.3,4.0
2019-08-14,4.58,2.534,14.5,11.6
2019-08-15,4.35,0.166,14.6,0.7
2019-08-15,4.09,0.164,14.3,0.7
2019-08-15,3.9,0.158,14.0,0.6
2019-08-15,3.64,0.163,11.6,0.6
2019-08-15,3.45,0.16,11.9,0.6
2019-08-15,3.31,1.228,11.8,4.1
2019-08-15,3.79,2.086,12.0,7.9
2019-08-15,7.08,0.233,12.7,1.6
2019-08-15,8.48,0.155,13.7,1.3
2019-08-15,8.54,0.268,13.8,2.3
2019-08-15,8.55,0.12,14.5,1.0
2019-08-15,8.49,0.13,15.8,1.1
2019-08-15,8.45,0.129,17.5,1.1
2019-08-15,8.57,0.13,17.2,1.1
2019-08-15,8.33,0.125,16.9,1.0
2019-08-15,8.47,0.145,16.9,1.2
2019-08-15,7.28,1.421,16.7,10.3
2019-08-15,7.06,1.929,16.2,13.6
2019-08-15,7.13,0.282,16.0,2.0
2019-08-15,7.44,0.47,14.9,3.5
2019-08-15,8.05,0.415,14.8,3.3
2019-08-15,4.95,0.933,14.7,4.6
2019-08-15,4.48,1.302,14.6,5.8
2019-08-15,4.35,3.269,14.1,14.2
2019-08-16,4.13,3.316,13.7,13.7
2019-08-16,3.86,3.715,13.7,14.3
2019-08-16,3.66,2.609,13.8,9.5
2019-08-16,3.57,0.179,14.2,0.6
2019-08-16,3.6,0.176,14.3,0.6
2019-08-16,3.71,0.344,14.3,1.3
2019-08-16,3.97,1.173,14.4,4.7
2019-08-16,6.81,0.245,14.6,1.7
2019-08-16,7.58,0.183,15.1,1.4
2019-08-16,8.1,0.145,15.5,1.2
2019-08-16,8.19,0.142,15.8,1.2
2019-08-16,8.25,0.144,15.8,1.2
2019-08-16,8.22,0.171,17.1,1.4
2019-08-16,8.22,0.645,17.0,5.3
2019-08-16,8.21,0.919,17.3,7.5
2019-08-16,8.01,0.137,16.9,1.1
2019-08-16,8.06,0.139,17.5,1.1
2019-08-16,8.05,0.149,16.7,1.2
2019-08-16,7.79,0.148,17.7,1.2
2019-08-16,7.7,0.171,16.7,1.3
2019-08-16,7.38,0.21,14.3,1.5
2019-08-16,4.91,0.222,11.8,1.1
2019-08-16,4.6,2.209,9.7,10.2
2019-08-16,4.46,3.441,8.6,15.3
2019-08-17,3.96,0.464,8.4,1.8
2019-08-17,4.0,0.157,7.9,0.6
2019-08-17,3.4,0.158,8.6,0.5
2019-08-17,2.92,0.154,9.9,0.4
2019-08-17,2.31,0.157,10.6,0.4
2019-08-17,1.72,0.137,10.5,0.2
2019-08-17,1.87,0.13,10.9,0.2
2019-08-17,3.17,0.121,12.4,0.4
2019-08-17,3.79,0.39,13.9,1.5
2019-08-17,3.99,0.756,15.8,3.0
2019-08-17,4.12,1.854,17.6,7.6
2019-08-17,4.13,0.497,17.2,2.1
2019-08-17,4.09,0.472,18.5,1.9
2019-08-17,3.91,0.982,19.0,3.8
2019-08-17,3.88,0.441,19.8,1.7
2019-08-17,3.83,0.997,20.8,3.8
2019-08-17,3.84,0.751,21.5,2.9
2019-08-17,5.15,0.539,20.3,2.8
2019-08-17,4.06,1.34,20.3,5.4
2019-08-17,5.21,0.4,20.7,2.1
2019-08-17,4.29,0.333,18.8,1.4
2019-08-17,4.34,0.366,18.6,1.6
2019-08-17,4.37,3.453,17.1,15.1
2019-08-17,4.29,3.645,16.6,15.6
2019-08-18,4.13,3.355,15.5,13.9
2019-08-18,3.94,1.092,15.5,4.3
2019-08-18,3.55,0.192,15.2,0.7
2019-08-18,3.56,0.184,15.0,0.7
2019-08-18,3.6,0.175,13.3,0.6
2019-08-18,3.59,0.16,12.7,0.6
2019-08-18,3.53,0.165,12.5,0.6
2019-08-18,3.85,0.146,13.8,0.6
2019-08-18,4.12,0.142,15.7,0.6
2019-08-18,4.17,0.566,17.9,2.4
2019-08-18,4.25,1.42,18.3,6.0
2019-08-18,4.33,0.297,18.7,1.3
2019-08-18,4.32,0.192,18.8,0.8
2019-08-18,4.26,0.163,18.9,0.7
2019-08-18,4.25,0.148,21.4,0.6
2019-08-18,4.29,0.154,19.0,0.7
2019-08-18,4.3,1.715,18.1,7.4
2019-08-18,4.35,1.088,16.2,4.7
2019-08-18,4.41,0.571,15.6,2.5
2019-08-18,4.37,1.657,15.5,7.2
2019-08-18,4.45,2.032,15.0,9.0
2019-08-18,4.55,1.018,14.7,4.6
2019-08-18,4.56,2.498,14.5,11.4
2019-08-18,4.44,3.457,14.3,15.3
2019-08-19,4.19,3.334,14.1,14.0
2019-08-19,3.67,2.083,13.8,7.6
2019-08-19,3.4,0.218,13.6,0.7
2019-08-19,3.33,0.214,13.5,0.7
2019-08-19,3.49,0.211,13.3,0.7
2019-08-19,3.36,0.187,12.9,0.6
2019-08-19,3.96,0.424,12.9,1.7
2019-08-19,6.63,0.632,15.4,4.2
2019-08-19,7.44,1.094,15.0,8.1
2019-08-19,7.49,0.775,14.5,5.8
2019-08-19,6.8,0.158,14.6,1.1
2019-08-19,6.87,0.278,14.9,1.9
2019-08-19,7.34,0.147,14.9,1.1
2019-08-19,7.66,0.139,14.4,1.1
2019-08-19,7.62,0.164,15.0,1.2
2019-08-19,6.95,0.779,15.5,5.4
2019-08-19,6.78,1.541,16.1,10.4
2019-08-19,6.82,1.245,16.5,8.5
2019-08-19,6.85,1.707,15.0,11.7
2019-08-19,7.2,0.743,16.3,5.3
2019-08-19,7.19,0.429,16.1,3.1
2019-08-19,5.91,0.261,15.5,1.5
2019-08-19,4.53,3.114,15.5,14.1
2019-08-19,4.44,4.199,15.3,18.6
2019-08-20,4.23,3.375,15.1,14.3
2019-08-20,3.89,1.386,14.5,5.4
2019-08-20,3.69,0.185,14.0,0.7
2019-08-20,3.67,0.187,13.8,0.7
2019-08-20,3.56,0.187,13.1,0.7
2019-08-20,3.73,0.152,12.5,0.6
2019-08-20,4.13,0.512,12.4,2.1
2019-08-20,6.38,1.449,12.6,9.2
2019-08-20,6.82,0.561,13.7,3.8
2019-08-20,7.23,0.135,14.7,1.0
2019-08-20,6.87,0.136,15.8,0.9
2019-08-20,6.76,0.134,16.8,0.9
2019-08-20,6.7,0.134,17.6,0.9
2019-08-20,6.88,0.135,15.4,0.9
2019-08-20,6.81,0.908,18.0,6.2
2019-08-20,6.58,0.852,18.5,5.6
2019-08-20,6.57,0.189,18.8,1.2
2019-08-20,6.58,0.136,17.7,0.9
2019-08-20,6.59,0.135,17.8,0.9
2019-08-20,6.82,0.6,17.0,4.1
2019-08-20,7.08,0.884,16.1,6.3
2019-08-20,4.87,1.055,15.9,5.1
2019-08-20,4.59,3.117,15.4,14.3
2019-08-20,4.46,1.714,15.0,7.6
2019-08-21,4.34,0.173,14.5,0.8
2019-08-21,4.1,0.172,14.1,0.7
2019-08-21,4.11,0.172,13.4,0.7
2019-08-21,3.97,0.172,13.1,0.7
2019-08-21,3.87,0.17,12.4,0.7
2019-08-21,3.96,0.954,12.0,3.8
2019-08-21,4.21,2.332,12.1,9.8
2019-08-21,7.5,0.233,12.5,1.7
2019-08-21,8.21,0.171,13.4,1.4
2019-08-21,8.51,0.132,14.6,1.1
2019-08-21,8.46,0.132,15.8,1.1
2019-08-21,8.39,0.128,16.7,1.1
2019-08-21,8.52,0.902,16.4,7.7
2019-08-21,8.8,0.918,16.6,8.1
2019-08-21,8.47,0.132,16.9,1.1
2019-08-21,8.44,0.133,17.2,1.1
2019-08-21,8.48,0.484,16.9,4.1
2019-08-21,8.48,1.04,17.0,8.8
2019-08-21,8.43,1.26,17.0,10.6
2019-08-21,8.27,0.861,16.8,7.1
2019-08-21,8.51,1.102,16.2,9.4
2019-08-21,8.22,1.477,15.7,12.1
2019-08-21,6.4,3.066,15.0,19.6
2019-08-21,4.53,3.455,14.3,15.7
2019-08-22,4.45,2.181,14.0,9.7
2019-08-22,4.12,0.172,13.7,0.7
2019-08-22,4.01,0.169,13.4,0.7
2019-08-22,3.84,0.404,11.8,1.6
2019-08-22,3.82,1.082,11.3,4.1
2019-08-22,3.98,0.514,10.9,2.0
2019-08-22,4.76,0.31,10.9,1.5
2019-08-22,8.13,0.231,11.1,1.9
2019-08-22,8.51,0.329,11.9,2.8
2019-08-22,8.69,0.154,12.9,1.3
2019-08-22,8.71,0.259,14.9,2.3
2019-08-22,8.67,1.036,16.6,9.0
2019-08-22,8.66,0.554,17.3,4.8
2019-08-22,8.56,0.131,16.6,1.1
2019-08-22,8.11,0.129,16.7,1.0
2019-08-22,7.37,0.129,16.1,1.0
2019-08-22,8.43,0.729,16.1,6.1
2019-08-22,7.93,0.362,15.8,2.9
2019-08-22,7.99,0.878,15.6,7.0
2019-08-22,7.91,2.951,15.4,23.3
2019-08-22,8.14,1.544,14.4,12.6
2019-08-22,6.27,0.384,13.4,2.4
2019-08-22,4.9,1.36,12.6,6.7
2019-08-22,4.52,3.29,11.5,14.9
2019-08-23,4.21,3.253,9.8,13.7
2019-08-23,3.85,1.874,9.4,7.2
2019-08-23,3.74,0.18,9.7,0.7
2019-08-23,3.73,0.178,8.8,0.7
2019-08-23,3.72,0.178,8.3,0.7
2019-08-23,3.84,0.354,6.4,1.4
2019-08-23,4.65,1.543,6.4,7.2
2019-08-23,7.27,0.262,7.0,1.9
2019-08-23,7.87,0.169,8.3,1.3
2019-08-23,8.37,0.256,9.8,2.1
2019-08-23,8.44,0.15,10.2,1.3
2019-08-23,8.34,0.666,10.7,5.6
2019-08-23,8.38,1.085,11.8,9.1
2019-08-23,8.46,0.31,12.2,2.6
2019-08-23,8.27,0.242,13.0,2.0
2019-08-23,8.43,0.146,14.0,1.2
2019-08-23,8.06,0.134,15.0,1.1
2019-08-23,8.2,0.134,15.4,1.1
2019-08-23,8.26,0.135,14.8,1.1
2019-08-23,7.97,0.577,12.8,4.6
2019-08-23,8.34,1.056,12.2,8.8
2019-08-23,6.99,0.312,11.4,2.2
2019-08-23,5.29,1.68,10.6,8.9
2019-08-23,4.47,0.169,11.1,0.8
2019-08-24,4.3,0.168,11.1,0.7
2019-08-24,4.22,0.169,11.2,0.7
2019-08-24,3.96,0.666,11.0,2.6
2019-08-24,3.83,1.138,10.9,4.4
2019-08-24,3.82,0.433,10.7,1.7
2019-08-24,3.72,0.154,11.0,0.6
2019-08-24,3.84,0.266,11.1,1.0
2019-08-24,4.1,0.125,12.2,0.5
2019-08-24,4.52,0.13,12.1,0.6
2019-08-24,7.25,0.981,12.2,7.1
2019-08-24,7.38,1.091,12.6,8.1
2019-08-24,7.3,0.134,13.1,1.0
2019-08-24,7.39,0.134,13.7,1.0
2019-08-24,6.11,0.134,13.5,0.8
2019-08-24,5.35,0.136,13.9,0.7
2019-08-24,6.29,0.544,14.9,3.4
2019-08-24,7.22,1.063,15.6,7.7
2019-08-24,7.21,0.467,16.2,3.4
2019-08-24,7.19,0.135,16.2,1.0
2019-08-24,7.14,0.137,15.9,1.0
2019-08-24,7.19,0.136,14.8,1.0
2019-08-24,7.19,0.147,11.8,1.1
2019-08-24,6.55,2.475,9.4,16.2
2019-08-24,4.52,1.377,9.9,6.2
2019-08-25,3.93,0.49,8.8,1.9
2019-08-25,3.89,0.44,7.0,1.7
2019-08-25,3.72,0.457,6.9,1.7
2019-08-25,3.68,0.502,6.9,1.8
2019-08-25,3.65,0.967,6.9,3.5
2019-08-25,3.65,1.395,6.1,5.1
2019-08-25,3.59,0.758,7.2,2.7
2019-08-25,3.62,0.42,8.2,1.5
2019-08-25,3.88,0.377,9.6,1.5
2019-08-25,3.99,0.364,11.0,1.5
2019-08-25,4.41,0.41,13.2,1.8
2019-08-25,4.41,1.12,15.3,4.9
2019-08-25,4.41,0.898,15.2,4.0
2019-08-25,4.32,0.134,13.2,0.6
2019-08-25,4.14,0.254,14.5,1.1
2019-08-25,4.12,0.135,13.5,0.6
2019-08-25,4.11,0.256,14.1,1.1
2019-08-25,4.3,1.009,13.9,4.3
2019-08-25,4.4,1.471,13.9,6.5
2019-08-25,4.59,1.525,13.8,7.0
2019-08-25,4.58,1.152,13.8,5.3
2019-08-25,4.57,0.517,14.0,2.4
2019-08-25,4.5,2.593,14.6,11.7
2019-08-25,4.38,3.268,15.0,14.3
2019-08-26,4.19,2.884,14.6,12.1
2019-08-26,4.07,0.178,14.2,0.7
2019-08-26,3.99,0.177,14.4,0.7
2019-08-26,3.98,0.897,14.2,3.6
2019-08-26,4.0,0.891,14.0,3.6
2019-08-26,4.05,0.417,13.7,1.7
2019-08-26,4.18,2.281,13.4,9.5
2019-08-26,7.12,0.219,14.3,1.6
2019-08-26,8.32,0.166,14.3,1.4
2019-08-26,8.33,0.144,14.4,1.2
2019-08-26,8.56,0.542,14.5,4.6
2019-08-26,8.62,1.16,14.7,10.0
2019-08-26,8.88,0.329,15.1,2.9
2019-08-26,8.71,0.137,15.4,1.2
2019-08-26,8.89,0.155,15.8,1.4
2019-08-26,8.71,0.138,16.0,1.2
2019-08-26,8.22,0.914,16.2,7.5
2019-08-26,8.08,0.331,16.5,2.7
2019-08-26,7.95,1.008,16.1,8.0
2019-08-26,7.96,1.109,15.7,8.8
2019-08-26,8.12,0.47,15.5,3.8
2019-08-26,7.2,0.239,14.9,1.7
2019-08-26,6.74,2.427,15.2,16.4
2019-08-26,4.97,3.993,14.9,19.8
2019-08-27,4.63,3.271,14.6,15.1
2019-08-27,4.64,1.782,14.7,8.3
2019-08-27,4.37,0.173,14.7,0.8
2019-08-27,4.33,0.165,14.0,0.7
2019-08-27,4.3,0.159,13.7,0.7
2019-08-27,4.34,0.273,13.8,1.2
2019-08-27,4.45,1.419,14.4,6.3
2019-08-27,7.28,0.553,14.0,4.0
2019-08-27,8.35,0.134,13.6,1.1
2019-08-27,8.79,0.134,14.3,1.2
2019-08-27,9.1,0.132,16.5,1.2
2019-08-27,8.93,0.132,17.9,1.2
2019-08-27,9.16,0.134,19.1,1.2
2019-08-27,9.22,0.141,16.6,1.3
2019-08-27,9.1,0.911,17.6,8.3
2019-08-27,8.74,0.747,18.6,6.5
2019-08-27,8.79,0.283,17.6,2.5
2019-08-27,8.62,0.224,17.9,1.9
2019-08-27,8.76,0.187,17.8,1.6
2019-08-27,9.09,0.276,18.3,2.5
2019-08-27,8.79,0.991,20.4,8.7
2019-08-27,6.99,0.553,20.4,3.9
2019-08-27,6.2,3.256,19.2,20.2
2019-08-27,4.59,3.273,18.1,15.0
2019-08-28,4.5,1.967,17.4,8.9
2019-08-28,4.48,0.139,16.4,0.6
2019-08-28,4.41,0.147,15.9,0.6
2019-08-28,4.33,0.146,15.3,0.6
2019-08-28,4.32,0.141,15.0,0.6
2019-08-28,4.38,0.123,14.6,0.5
2019-08-28,4.59,0.104,14.4,0.5
2019-08-28,7.15,0.331,14.0,2.4
2019-08-28,8.06,0.854,14.4,6.9
2019-08-28,8.49,1.368,15.8,11.6
2019-08-28,8.92,1.671,17.2,14.9
2019-08-28,8.95,0.548,19.4,4.9
2019-08-28,8.95,0.665,17.4,6.0
2019-08-28,9.09,1.531,17.3,13.9
2019-08-28,9.04,0.672,17.6,6.1
2019-08-28,8.95,0.159,18.3,1.4
2019-08-28,9.03,0.745,18.4,6.7
2019-08-28,8.95,1.358,18.2,12.2
2019-08-28,8.49,0.615,18.5,5.2
2019-08-28,8.45,0.783,18.6,6.6
2019-08-28,8.94,0.595,18.9,5.3
2019-08-28,8.24,0.446,19.6,3.7
2019-08-28,6.95,2.815,18.8,19.6
2019-08-28,4.61,3.344,18.1,15.4
2019-08-29,4.42,0.933,18.0,4.1
2019-08-29,4.37,0.169,17.5,0.7
2019-08-29,4.31,0.174,17.1,0.7
2019-08-29,4.28,0.174,12.4,0.7
2019-08-29,4.21,0.164,13.2,0.7
2019-08-29,4.26,0.152,12.9,0.6
2019-08-29,4.39,0.505,11.8,2.2
2019-08-29,6.81,0.383,13.2,2.6
2019-08-29,8.04,0.14,14.6,1.1
2019-08-29,8.41,0.132,18.0,1.1
2019-08-29,8.37,0.404,20.7,3.4
2019-08-29,8.38,1.045,23.2,8.8
2019-08-29,8.38,0.163,24.8,1.4
2019-08-29,8.38,0.142,26.0,1.2
2019-08-29,8.38,0.145,26.3,1.2
2019-08-29,8.38,0.133,26.5,1.1
2019-08-29,8.42,0.136,26.6,1.1
2019-08-29,8.37,0.134,25.8,1.1
2019-08-29,8.05,0.138,24.8,1.1
2019-08-29,8.03,0.15,23.4,1.2
2019-08-29,8.38,0.586,21.4,4.9
2019-08-29,6.81,0.293,18.5,2.0
2019-08-29,4.83,2.962,17.6,14.3
2019-08-29,4.53,3.267,16.7,14.8
2019-08-30,4.39,2.101,15.7,9.2
2019-08-30,4.16,0.171,15.0,0.7
2019-08-30,4.1,0.177,13.9,0.7
2019-08-30,4.16,0.17,13.4,0.7
2019-08-30,4.0,0.167,12.8,0.7
2019-08-30,4.23,0.329,12.7,1.4
2019-08-30,4.38,1.309,12.6,5.7
2019-08-30,8.13,1.099,13.3,8.9
2019-08-30,8.41,0.152,15.2,1.3
2019-08-30,8.87,0.135,16.1,1.2
2019-08-30,8.93,0.137,18.2,1.2
2019-08-30,8.32,0.333,16.4,2.8
2019-08-30,8.29,1.147,16.3,9.5
2019-08-30,8.34,0.336,16.5,2.8
2019-08-30,8.31,0.212,17.1,1.8
2019-08-30,8.23,0.215,17.5,1.8
2019-08-30,8.33,0.88,18.9,7.3
2019-08-30,8.12,0.352,19.4,2.9
2019-08-30,8.13,0.63,19.0,5.1
2019-08-30,8.13,0.333,18.6,2.7
2019-08-30,8.33,0.339,17.3,2.8
2019-08-30,6.75,0.348,16.3,2.3
2019-08-30,6.23,0.543,15.5,3.4
2019-08-30,4.45,3.464,15.4,15.4
2019-08-31,4.42,3.476,15.4,15.4
2019-08-31,4.43,2.991,14.3,13.3
2019-08-31,4.05,0.173,12.4,0.7
2019-08-31,3.8,0.178,11.7,0.7
2019-08-31,3.85,0.167,11.9,0.6
2019-08-31,3.76,0.161,11.7,0.6
2019-08-31,3.85,0.15,11.1,0.6
2019-08-31,3.97,0.15,11.1,0.6
2019-08-31,4.17,0.447,12.3,1.9
2019-08-31,4.29,0.702,15.4,3.0
2019-08-31,4.41,1.022,16.8,4.5
2019-08-31,4.42,0.437,17.5,1.9
2019-08-31,4.4,0.296,18.7,1.3
2019-08-31,4.37,0.156,19.4,0.7
2019-08-31,4.27,0.152,19.8,0.6
2019-08-31,4.25,0.146,19.2,0.6
2019-08-31,4.31,0.138,19.2,0.6
2019-08-31,5.02,0.137,19.5,0.7
2019-08-31,5.71,0.137,19.2,0.8
2019-08-31,5.64,1.067,18.5,6.0
2019-08-31,5.64,0.357,17.1,2.0
2019-08-31,5.52,0.371,16.5,2.0
2019-08-31,4.71,3.45,15.9,16.2
2019-08-31,4.45,3.415,15.7,15.2
2019-09-01,4.09,0.728,13.9,3.0
2019-09-01,3.57,0.152,12.9,0.5
2019-09-01,3.39,0.144,11.8,0.5
2019-09-01,3.28,0.142,12.6,0.5
2019-09-01,3.29,0.15,12.4,0.5
2019-09-01,3.21,0.146,12.5,0.5
2019-09-01,3.3,0.125,13.7,0.4
2019-09-01,3.37,0.123,14.0,0.4
2019-09-01,3.39,0.413,14.7,1.4
2019-09-01,4.07,0.235,16.0,1.0
2019-09-01,5.68,0.139,18.3,0.8
2019-09-01,5.71,0.14,19.6,0.8
2019-09-01,5.78,0.138,20.6,0.8
2019-09-01,5.52,0.138,22.3,0.8
2019-09-01,5.36,0.146,23.0,0.8
2019-09-01,5.37,0.607,23.2,3.3
2019-09-01,5.4,0.876,23.6,4.7
2019-09-01,5.4,1.427,22.4,7.7
2019-09-01,5.73,0.723,21.5,4.1
2019-09-01,5.67,1.198,20.2,6.8
2019-09-01,5.4,0.503,16.9,2.7
2019-09-01,4.81,0.356,16.3,1.7
2019-09-01,4.69,3.04,15.6,14.3
2019-09-01,4.52,3.28,14.7,14.8
2019-09-02,4.25,0.181,14.4,0.8
2019-09-02,3.72,0.184,14.9,0.7
2019-09-02,3.34,0.181,15.4,0.6
2019-09-02,3.22,0.167,15.4,0.5
2019-09-02,3.1,0.168,14.4,0.5
2019-09-02,3.26,0.162,14.2,0.5
2019-09-02,3.72,0.439,13.0,1.6
2019-09-02,6.79,0.251,15.8,1.7
2019-09-02,7.65,0.158,16.1,1.2
2019-09-02,8.04,0.142,16.9,1.1
2019-09-02,8.18,0.134,18.1,1.1
2019-09-02,8.17,0.131,18.7,1.1
2019-09-02,8.21,0.132,20.0,1.1
2019-09-02,8.1,0.131,21.0,1.1
2019-09-02,8.05,0.143,21.9,1.2
2019-09-02,6.21,0.158,22.4,1.0
2019-09-02,6.7,0.702,21.7,4.7
2019-09-02,7.45,1.189,22.6,8.9
2019-09-02,7.44,0.173,22.0,1.3
2019-09-02,7.44,0.274,16.7,2.0
2019-09-02,7.93,0.36,15.5,2.9
2019-09-02,6.72,0.424,15.6,2.8
2019-09-02,5.85,1.748,15.5,10.2
2019-09-02,5.01,3.34,15.4,16.7
2019-09-03,4.37,2.237,14.9,9.8
2019-09-03,4.27,0.191,14.8,0.8
2019-09-03,4.24,0.184,14.3,0.8
2019-09-03,4.16,0.181,14.3,0.8
2019-09-03,4.23,0.181,13.8,0.8
2019-09-03,4.31,0.368,13.8,1.6
2019-09-03,5.61,1.533,13.6,8.6
2019-09-03,7.28,0.381,13.3,2.8
2019-09-03,7.97,0.2,13.5,1.6
2019-09-03,8.31,0.19,13.8,1.6
2019-09-03,8.37,0.176,14.6,1.5
2019-09-03,8.32,0.177,14.8,1.5
2019-09-03,8.36,0.178,14.8,1.5
2019-09-03,8.31,0.19,14.9,1.6
2019-09-03,8.36,0.177,15.6,1.5
2019-09-03,6.82,0.177,15.2,1.2
2019-09-03,7.55,0.328,15.3,2.5
2019-09-03,8.19,0.387,15.0,3.2
2019-09-03,7.94,0.99,15.6,7.9
2019-09-03,7.79,2.789,15.6,21.7
2019-09-03,8.51,1.227,14.9,10.4
2019-09-03,7.32,0.336,14.3,2.5
2019-09-03,6.34,2.171,14.1,13.8
2019-09-03,5.32,3.975,13.0,21.1
2019-09-04,4.47,3.252,12.5,14.5
2019-09-04,4.23,0.217,12.0,0.9
2019-09-04,4.15,0.185,11.2,0.8
2019-09-04,3.96,0.286,10.6,1.1
2019-09-04,4.09,1.017,10.6,4.2
2019-09-04,4.32,0.8,10.5,3.5
2019-09-04,5.25,0.276,9.7,1.4
2019-09-04,7.33,0.263,9.6,1.9
2019-09-04,8.06,0.281,10.1,2.3
2019-09-04,8.21,0.131,11.0,1.1
2019-09-04,8.28,0.125,12.7,1.0
2019-09-04,8.4,0.128,14.3,1.1
2019-09-04,8.24,0.128,14.9,1.1
2019-09-04,8.35,0.125,13.6,1.0
2019-09-04,8.25,0.909,15.2,7.5
2019-09-04,6.91,0.68,14.4,4.7
2019-09-04,7.84,0.647,14.4,5.1
2019-09-04,8.21,0.56,15.1,4.6
2019-09-04,8.16,0.542,13.9,4.4
2019-09-04,8.12,1.041,13.9,8.5
2019-09-04,8.22,0.383,13.9,3.1
2019-09-04,8.06,0.527,13.8,4.2
2019-09-04,6.88,2.22,13.8,15.3
2019-09-04,5.63,4.111,13.4,23.1
2019-09-05,4.59,3.787,12.9,17.4
2019-09-05,3.87,3.262,12.3,12.6
2019-09-05,3.69,0.524,12.0,1.9
2019-09-05,3.51,0.306,7.1,1.1
2019-09-05,3.43,0.167,6.4,0.6
2019-09-05,3.55,0.243,5.6,0.9
2019-09-05,5.85,0.191,5.6,1.1
2019-09-05,7.27,1.344,6.3,9.8
2019-09-05,7.88,1.017,7.4,8.0
2019-09-05,8.13,0.3,8.3,2.4
2019-09-05,8.19,0.138,9.2,1.1
2019-09-05,8.19,0.264,10.7,2.2
2019-09-05,8.19,0.127,11.8,1.0
2019-09-05,8.19,0.265,12.5,2.2
2019-09-05,8.2,0.745,13.6,6.1
2019-09-05,6.11,1.052,12.4,6.4
2019-09-05,6.71,1.202,12.6,8.1
2019-09-05,7.82,1.136,12.8,8.9
2019-09-05,7.25,0.844,13.0,6.1
2019-09-05,6.99,0.317,13.5,2.2
2019-09-05,8.06,0.95,13.7,7.7
2019-09-05,5.72,0.697,13.2,4.0
2019-09-05,5.71,4.182,13.1,23.9
2019-09-05,5.07,4.709,13.3,23.9
2019-09-06,3.92,2.146,11.9,8.4
2019-09-06,3.26,0.153,11.3,0.5
2019-09-06,3.18,0.156,11.0,0.5
2019-09-06,3.02,0.15,10.4,0.5
2019-09-06,3.06,0.143,10.2,0.4
2019-09-06,3.26,0.305,10.2,1.0
2019-09-06,3.49,0.293,10.6,1.0
2019-09-06,7.14,0.262,11.5,1.9
2019-09-06,7.83,0.254,11.6,2.0
2019-09-06,8.02,0.172,11.7,1.4
2019-09-06,8.1,0.112,12.1,0.9
2019-09-06,8.1,0.11,12.3,0.9
2019-09-06,8.19,0.827,13.7,6.8
2019-09-06,8.19,0.671,14.6,5.5
2019-09-06,8.2,0.111,15.0,0.9
2019-09-06,7.16,0.104,14.8,0.7
2019-09-06,6.86,0.177,14.2,1.2
2019-09-06,8.18,0.212,13.5,1.7
2019-09-06,8.1,0.13,12.8,1.1
2019-09-06,7.99,0.23,12.3,1.8
2019-09-06,8.28,0.239,10.7,2.0
2019-09-06,7.11,0.294,9.6,2.1
2019-09-06,6.6,3.691,9.4,24.4
2019-09-06,5.7,3.897,8.7,22.2
2019-09-07,4.82,0.908,7.8,4.4
2019-09-07,4.07,0.215,8.0,0.9
2019-09-07,3.85,0.329,8.5,1.3
2019-09-07,3.77,0.322,9.0,1.2
2019-09-07,3.81,0.211,7.6,0.8
2019-09-07,3.81,0.362,6.8,1.4
2019-09-07,3.85,1.398,6.5,5.4
2019-09-07,4.09,1.072,6.4,4.4
2019-09-07,5.69,1.144,7.8,6.5
2019-09-07,6.89,1.307,10.6,9.0
2019-09-07,6.82,0.311,12.5,2.1
2019-09-07,6.82,2.277,14.5,15.5
2019-09-07,6.81,1.022,15.6,7.0
2019-09-07,6.72,0.765,16.1,5.1
2019-09-07,6.69,1.859,16.3,12.4
2019-09-07,6.88,0.731,15.8,5.0
2019-09-07,7.24,0.229,13.4,1.7
2019-09-07,7.33,0.219,14.0,1.6
2019-09-07,6.94,1.039,13.8,7.2
2019-09-07,7.15,1.169,12.5,8.4
2019-09-07,7.34,0.275,11.7,2.0
2019-09-07,7.16,0.316,12.1,2.3
2019-09-07,6.82,1.453,11.8,9.9
2019-09-07,6.02,3.28,11.6,19.7
2019-09-08,4.31,3.283,11.4,14.1
2019-09-08,4.27,3.305,11.4,14.1
2019-09-08,4.14,0.706,11.3,2.9
2019-09-08,4.08,0.174,11.0,0.7
2019-09-08,4.06,0.174,11.0,0.7
2019-09-08,4.06,0.174,10.9,0.7
2019-09-08,4.07,0.155,10.8,0.6
2019-09-08,4.16,1.004,10.5,4.2
2019-09-08,5.46,0.959,11.1,5.2
2019-09-08,5.72,0.184,11.5,1.1
2019-09-08,6.04,0.387,12.4,2.3
